song.id,song.year,song.title,song.expertrate,song.loudness,song.dancebility,artist.id
SOUJNNT12AB018425D,1968,The Yellow Rose Of Texas (From Giants),0.367255011,0.893,0.704,AR9HQ6Y1187FB3C2CB
SOOXFEI12A8C13FE28,2002,Tunnel Vision,0.485089301,0.038,1,ARGJL42119B8668D26
SOARFDK12AB01826E6,1953,Me Falta El Aliento,0.626821327,0.402,0.369,ARZ4Y2H1187FB3C36F
SOCGOZK12A8151BD5D,2001,Fake Tales Of San Francisco,0.81659671,0.01,0.59,ARM0P6Z1187FB4D466
SOHFRAI12AB0183D3D,2012,First Kiss,0.639436949,0.862,0.874,ARI4S0E1187B9B06C0
SOMYMHM12A8C134ECB,1993,Bajo Un Palmar,0.409796621,0.763,0.498,ARA373P1187B9A74C7
SOBPMZI12A8C140B04,1983,Stormy Weather,0.709967526,0.764,0.938,ARLWEID1187B98DE3C
SOJHJKZ12AB0182AA2,2014,Les choses,0.439094457,0.397,0.897,AR64N1H1187B996199
SOWLAQT12A8C13D037,1995,Zero M2,0.70382389,0.83,0.757,ARNBIUE1187FB3E846
SOBMYCO12AB0182D41,2001,Un Tout Petit Pantin,0.360729206,0.146,0.934,ARD7U0O1187FB5531A
SOEAXHF12AB0184E97,1976,Maria ( From The Sound Of Music),0.332421635,0.401,0.72,ARMFXPI1187B99717E
SOHFJZV12AF72A1E10,1980,Las Cadenas(Live) (2005 re-mastering) (Live),0.748320703,0.136,0.644,AROF4LP1187FB41C51
SOUEFNG12A6D4F8640,1965,In My Arms,0.818319359,0.397,0.738,ARVN9FZ1187FB393F1
SOYRKAG12A8C13D7A0,2003,Celos,0.605116355,0.532,0.651,AR0CZWN1187B9A47E2
SOSEOFA12A8C13E2BD,1980,Kopla ja kummisetA$?,0.517480572,0.333,0,ARD5SR21187B9B5F4A
SOYBATV12A8C13FF5B,1961,Esto Es Real,0.366858151,0.381,0,ARWWPKQ11F4C83D8E2
SOSGBSO12AB01876A1,1969,The Mist,0.668087296,0.456,0.375,AR6AGJV1187FB504BA
SOQRDOM12AB01809A9,1972,Dawn,0.530287914,0.988,0.565,AR6U6C51187B9B6F68
SOFKGNK12AB018079D,1951,Dear Death Part 2,0.738995907,0.439,0.498,ARDT9VH1187B999C0B
SOOIHFU12AB017E465,1977,La paix des A(c)toiles,0.629399857,0.217,0.375,ARE2XN81187B98BB83
SOBEDDS12A8C139DB3,1996,Gangster Of Love,0.665336376,0.634,0.917,ARP7DLV1187FB4EF07
SORWLZC12AB018D798,1999,Pon De Floor,0.699858127,0.234,0.411,ARLGOUD12298900ACE
SOXLQOI12AC3DF996D,2001,Rubies_ Pearls_ And Emeralds,0.547801656,0.758,0,ARKO7AO1187FB5664B
SODCJKB12AB018C5A8,1963,Hammer & a Stone,0.653397489,0.599,0.698,AR3FOK11187FB3F4EE
SOTGZZI12AB0186376,1971,Sweet Disposition,0.647147319,0.121,0,ARVV61U1187FB4FC32
SOJXHAS12AB017F81E,1982,Dad Apologizes,0.602766934,0.828,0.242,ARH1LE01187B98D68D
SOQEYPY12AC3DF9E55,1974,Rollercoasting,0.581884359,0.711,1,ARWSMC91187B9AD369
SOHIWJN12A6D4F41A3,1995,Livin' Above Your Head,0.547325147,0.055,0.841,ARBJI5N1187FB400D0
SOVZCEG12A8C131770,1988,Know Your Friends,0.611788254,0.897,0,AR202MX1187B9B0383
SOFWGSO12AC4689945,1975,Valokeilojen vampyyri,0.604779303,0.115,1,AR4G2AQ1187FB59D5B
SORRYWR12A8C140E3C,2005,Perfect Motion,0.546727554,0.045,0.683,ARE26EG1187B990AEF
SOEVOVU12AB017C56B,1959,BalansA(c)y lala (featuring Tanya St Val) (feat. Tanya Saint-Val),0.231837504,0.247,0.589,AR49IWV1187FB3C663
SOSXZDI12A6D4FD20F,1989,In The Sweet By And By,0.510798011,0.854,0.804,ARKRQSV1187B99FB13
SOJJATE12A8AE46A59,2015,Dash Way Belly,0.558878292,0.256,0.455,ARTTFAQ1187B98E4FA
SOSHUVD12A6701F8F9,1982,Speed Of Sound (Live),0.865021512,0.687,0.912,ARJ7KF01187B98D717
SOSJQVT12A81C21546,1997,I'se Just A Bad Luck Man,0.464210983,0.691,0.794,ARAWBUP1187B9B93FC
SOKNTEW12AB01821EE,1987,Destino Ingrato,0.233787991,0.737,0.836,ARJTZHH11F4C83C530
SOYDXZM12AB0186736,1991,Container,0.642870713,0.127,1,AR0N8D61187FB3D0D6
SOXQELE12AB01865A3,1962,Un jour au Cirque: Two Blind Loves,0.423401377,0.167,0.853,ARCII0J1187FB3A1B4
SOQIVDD12AB018A979,1986,We Sleep Forever [Live],0.773491325,0,0.562,ARJ8PZJ1187B99314F
SOCOLEP12A6D4F8825,1991,All American Boy,0.450645997,0.662,0.364,ARQ91R31187FB38A88
SOCEOAD12A5891FA33,1995,The One,0.658349215,0.252,1,ARY2ZUX1187B9A266C
SOEYCQK12AB018A271,1989,Karottensaft,0.400454395,0.614,0.715,ARSPIHU1187B99DDD8
SOVVYPN12A8C1435D7,1962,Ruby Marlowe,0.495559652,0.164,0.464,AR3WMW01187B9921F7
SODRHUY12A6D4F79D6,1975,I Saw Three Ships,0.599464763,0.347,0,ARRSIQ11187B98F216
SOZFFKS12A8C13886B,2000,Chim Chim Cheree,0.527339184,0.468,0.105,ARUP17W1187B98CAB9
SOQFITU12AB01832C8,1970,One More Chance,0.827776802,0.536,0.852,ARI7DOB1187FB37AA4
SOJJHGQ12A67020F5D,1970,Have Yourself A Merry Little Christmas (LP Version),0.589571948,0.61,0.46,ARGYEJV1187FB567B5
SOLZOBD12AB0185720,1974,Hey Daddy (Daddy's Home),0.856448924,0.372,0.216,ARPDVPJ1187B9ADBE9
SOUHRVJ12A6D4FADD7,1957,Four,0.556807655,0.56,0.956,AR6FS351187B9892B7
SOPJSAG12AC468ADAF,2005,Stand Up and Praise Him,0.653937821,0.375,1,ARMD0G81187B99A519
SONPSZT12AC3DF9942,2010,Willow Weep For Me (With Willie Nelson),0.547801656,0.747,0.785,ARKO7AO1187FB5664B
SOGLHVX12AB018610A,2017,Big Bottom,0.508971308,0.021,0.682,ARWDP431187FB56492
SOORFHT12A6D4F7C2D,2016,Al Doilea Om,0.600091524,0.026,0,ARWJAQ81187FB46F73
SOJTMTU12A81C208E7,1988,Govinda,0.52607728,0.011,0.526,AR4MCB01187B98BF5C
SOKPXQU12AB0187ED6,1972,Hidden Documents,0.609816403,0.02,0.848,AR4B3RX1187B9A868A
SOZBFOF12A58839323,1967,Al Svartr (The Oath),0.742963152,0.016,0.555,ARYPWUK1187B98ACED
SOMOUQV12A6701CD7B,1958,Real Love,0.88792045,0.412,0.783,ARN5NHX1187FB4F755
SOEDYBF12AF72A3AFF,1980,Flaming Red,0.716101705,0.105,0.734,AR6I54S1187FB48C6B
SOVVDVO12A8C14215D,1988,We Ride,0.917863906,0.158,0.624,ARKU3Z61187FB51DCA
SOWCRYD12A6D4F6B70,1983,New Pin (edit),0.677016696,0.355,0,AR336PG1187FB3DC6E
SOBUQFN12AB018DDCA,1998,Pray (Instrumental Version),0.491223708,0.478,0.527,ARF6FRI1187B99A934
SOOQJNQ12AB01879EB,1995,Tout moun sou do,0.447064074,0.018,0.935,ARCCNIT12802FDF57B
SOJUAMH12AB0184EE1,1997,This Train,0.482148325,0.049,0.897,ARFCOGY1187FB454B4
SOFTBKK12AB018816C,2014,Million Gal,0.729212274,0.591,0.317,ARVUN5F1187FB4CCC7
SOOUFTE12AB0183D19,2004,Love Is Just Around The Corner (1996 Digital Remaster),0.46139436,0.208,0.98,ARRX4FO1187FB58DD6
SOTRBLK12A8C14334E,1994,Mi Musica Es Para Ti - Original,0.542232717,0.296,0.594,AR78WG01187B98E404
SOPQZOX12AB01849EA,2009,They Came To Boston,0.699262056,0.721,0.866,AR2SMD91187B9B0582
SOIIEVK12AB018A1B9,1983,My Jesus_ I Love Thee,0.524265131,0.126,0.865,AR7ZKHQ1187B98DD73
SOJWFHX12AB0188571,1964,Strangers In The Night,0.367255011,0.582,0.604,AR9HQ6Y1187FB3C2CB
SOCSJFL12AB018E42A,2010,Two Heads One Pillow,0.471357978,0.249,0.903,ARJMGMP124BAE72D46
SOBHTKX12AB01881B6,1987,Nie Wieder (Live Version),0.548672436,0.449,0.865,ARGDY4Y1187B9A334F
SOKUHDB12AB018135A,1994,Sanctuary,0.690626256,0.056,0.66,ARHL8SP1187B98F8A3
SOZFLNZ12AC46875B7,1964,Saints & Sinners,0.364968696,0.529,0.76,AROSH7P1187B9B4D11
SOQESCO12A8C14431E,1986,Pehle To Kabhi Gham Tha,0.363475535,0.062,1,ARBY23A1187B9A82E4
SOORODQ12A8C13C342,2008,World Of Vibrations (Album Version),0.697113663,0.309,1,ARTXGGI1187B9B3D58
SODRDRJ12A8C14289E,1961,Mary's Boy Child,0.545435239,0.743,1,ARQ9BO41187FB5CF1F
SOLFKYA12A8C13B082,1982,Smile,0.587594371,0.757,0.867,ARLF0QY1187FB4FDCC
SOMIDHA12A8C132C67,1981,Guaguanco Raro,0.508124534,0.752,0.256,ARSZVAK1187FB4A9F0
SOOJJQO12A6D4FB913,2015,God Rest Ye Merry Gentlemen,0.475457701,0.63,0.483,ARHDHOX122988F500E
SOSDNTQ12AB018A319,1965,The Tennessee Waltz,0.417216442,0.527,0.911,ARIFOQ6119B866970E
SOIXTNA12AC46882E8,2004,State of Emergency,0.562642008,0.641,1,ARHGGCU125FEF328D7
SOBAQDD12AB017B1F5,1962,Contours,0.704682952,0.037,0.321,AR2B3VQ1187FB54129
SOBBKSL12AB01852FE,1974,Amhet,0.221726078,0.252,0.362,ARSS1OZ1187FB54440
SOCUPHK12A6D4FC491,1977,Aberdeen Blues,0.572470888,0.493,0.76,ARNEL2O1187FB4421A
SOXXMWC12A67AD7296,2016,Is It Love,0.683845007,0.51,1,ARKZ68G1187B98B189
SOPAKPP12AB017DC35,2015,Ordinary Lives,0.517565019,0.145,1,AR3OSJM1187B98B95B
SOQFWBE12A8C1316AF,2004,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),0.918451789,0.764,1,ARVG4OK1187B9B6BD3
SOZMELK12A8C143532,2003,Group Sex,0.666522677,0.972,0.732,ARNFTGS1187B9A465F
SOQMCZO12A58A7ADAD,1973,Jezebel,0.428300267,0.547,0.631,AR2G8UI1187FB3F33C
SOOQDSE12AC468B61B,2008,Breathe Me In,0.657566887,0.479,0.717,ARTBQTE1187B9B8A0F
SOUXTFR12A8C138871,2007,Sugar Daddy,0.543866303,0.024,1,ARUT16P1187FB532A4
SOCCMWP12A58A7919C,1992,Said You'd Be,0.607615491,0.505,0,ARZQPE11187FB40939
SOMPLTA12A58A7D02A,2000,Precious Lord_ Take My Hand,0.46689796,1,0.946,AR1JGQT1187FB56878
SOYUULR12AF72AB86D,2002,Livin' Lovin' Wreck,0.731839014,0.613,1,ARNPPTH1187B9AD429
SOZVRFB12A8C13A837,1974,Flamingos,0.45660506,0.592,0.18,ARDXWVZ1187B9B52F1
SOJSKZX12A58A7DE0E,1998,Little Silver Bells,0.403103659,0.207,1,AR8IS591187B9981AE
SOVEXXE12A8C134E83,1974,Under Attack,0.649155774,0.272,0.957,ARZAHDN1187B9B4BED
SOOGEFW12A8C13538F,1958,Off The Record,0.519740959,0.382,0.561,AR6TSMD1187FB5640F
SOLDQVB12A58A7CA82,1958,You Hit The Nail On The Head,0.579439849,0.081,0.429,ARDK5LC1187B9AB681
SOFRITM12A81C20954,1985,Prequel To The Sequel (Album Version),0.840590438,0.387,0,AR7GUNF1187B990CCF
SOYZHDL12AB01864AF,1950,Gosto de VocAa Demais,0.304565731,0.046,0.584,ARZTSMH122988F522A
SODAWDZ12A8AE47AD2,2004,Drifting Away,0.813013089,0.669,0,ARXDQJB1187FB57154
SOMFTDQ12A58A7F989,2008,Rock The Night,0.623637624,0.319,1,AR8ANXA1187B98BFC3
SOXSZBM12A8AE483AD,2004,Fried Neckbones And Home Fries,0.803721935,0.516,0.745,ARB054P1187B9AD32E
SORAETJ12A58A7DAA3,2011,(I'm So) Afraid Of Losing You Again,0.580798778,0.958,1,ARMWZF41187FB387F9
SOYKAIZ12A6D4F97B2,1992,Duck And Run,0.840432422,0.33,0.257,ARW1MUW1187FB4D5A1
SOFUIBH12A6D4F9C25,1968,The Heavenly Place,0.599536502,0.526,1,ARNUFGE1187B9B7881
SOURFOI12A58A7D7C3,2001,Likambo,0.410145992,0.689,0.796,AROQ9OT1187B99E88D
SOMQNVZ12AC468A9AD,1962,Please Baby Blues,0.403103659,0.574,0.764,ARQDONM1187B9BA1AD
SOOMYIJ12A8C133601,1978,Cry Of The Earth,0.525677566,0.176,0.199,ARCSZCY1187B991BA7
SOMNBNO12A8C1430D2,1998,I Versus I,0.547079111,0.29,0,AR07CRG1187FB594FA
SORABBL12A58A7C15E,1951,A Crow Left Of The Murder,0.899279599,0.616,0.359,AR1RMYB1187FB5A59E
SOKBEGN12A8C142678,1985,Moisture,0.69112438,0.653,0.187,ARPTZO31187B9AB533
SOUOIBI12AC3DFB10A,2011,Shitzzo,0.613969623,0.247,0.979,ARM1UIH1187B9A5DE8
SOHGXBL12AB0183D01,1952,Stack and Pile,0.729212274,0.057,0.27,ARVUN5F1187FB4CCC7
SOAFNMG12A8C136D00,1978,I Still Haven't Found What I'm Looking For,0.379734512,1,0.625,ARY1P2B1187B9B78F5
SOEMTZO12A8151DD78,2007,Dark Flashes,0.453171007,0,0.065,ARHSAFX1187B98E89A
SOLYPRP12AB017D90F,1963,Ek Pardesi DiA ,0.363475535,0.744,0.721,ARBY23A1187B9A82E4
SOKJDLN12AB01826D9,2015,Ice Cream Cone,0.558481253,0.753,0.804,ARC1CJB1187B99FCA4
SOPMIMB12A8C13C87E,1988,Wonderland,0.471929052,0.73,0.763,ARAPLFD1187B98DABD
SONCWFW12A8AE4702B,2009,Goody Two Shoes,0.630382334,0.617,0.756,AR7G5I41187FB4CE6C
SOORKFA12AB01838BF,1972,Telecommunication,0.528527959,0.075,0.782,AR1DC0611A348EFB30
SOOXMZO12A58A7D62F,1954,Borin Fuckin Town,0.510394807,0.667,0.764,AREZBYP122C86758CC
SOYFDYC12A6D4F921D,1994,Olive Oil,0.682101282,0.037,0.613,ARPATQ21187B9ACAFC
SOECLAD12AAF3B120A,1953,St. Patrick's Day,0.837947909,0.605,0.614,ARZENOX1187B98A645
SOGRYWN12AB018C335,2006,Assis par terre,0.464481282,0.446,0.642,ARDDHGI126E2B3AA76
SONGUIH12A6D4F9274,1992,"Agrippina : Act 3 ""Bel piacere A"" godere fido amor!"" [Poppea]",0.445858671,0.452,0.834,AR3AIEI1187B992D8D
SOKTJKI12A8C143254,1969,Llamado De Emergencia,0.908984296,0.594,0.854,ARBNXYA1187FB51C50
SOEVMQS12A6D4F9A77,1958,He'll Deliver Me,0.382546667,0.283,0.958,ARKYI5T1187B99334F
SOHUMGO12A58A7C8F5,2008,Don't Go Breaking My Heart (LP Version),0.649086013,0.645,0.83,ARODFDS1187FB57348
SOLWZMY12AB0182AAD,1967,Million Miles,0.636423645,0.611,0.656,ARD842G1187B997376
SOXNPFT12AB01859DA,1968,She's On That Revivalism,0.641525136,0.905,0.579,ARA0YAE1187B9B1D16
SOIOAIN12A58A7A9A5,1991,I Don't Want To Let You Go,0.830884642,0.519,0.284,AR633SY1187B9AC3B9
SOHNBQM12A8C13FC8E,1984,Aff E'chad (Nobody) (Live),0.480708318,0.699,0,ARHDLVJ11F4C84797A
SOPNTAR12A6D4F7B7D,1958,At The Movies (1991 Digital Remaster),0.726298027,0,0.217,AR7Y6JX1187FB4D9B3
SOTLZBK12A6D4F7E63,1975,Check It (Explicit),0.604825992,0.53,0.87,ARTE2FL1187FB51337
SOVLVKM12AF72A05AC,1980,Into The Mouth Of Hell We March [Explicit],0.847754656,0.414,0.914,ARJBWQI1187B9B17D1
SOXNVHD12A8C13CD75,2000,Sweet Love,0.597113363,0.035,0.839,AR82GTS1187FB5662F
SOCQLKZ12AB0183796,1985,Black Market Hell,0.773491325,0.548,0,ARJ8PZJ1187B99314F
SOHLAGO12AB0188518,1967,A Word From Deacon Jones [A Local Cable Access Ministry] (LP Version),0.493926145,0.047,0.674,ARKC83D1187B9AB367
SOCKVDU12A58A7CB2B,2000,Rainbow Jungle (Dub / Instrumental Reggae Music),0.58568315,0.677,0,AR78ZID1187B9B31ED
SOVCDEV12A6D4FCD04,1972,Wind Beneath My Wings,0.636109171,0.708,0.83,ARC4HSQ1187FB55940
SOULDME12AB01887C6,1973,Salva Mea,0.813013089,0.354,0.711,ARXDQJB1187FB57154
SOFOHYX12A6D4F814D,2009,Tu Robaste Mi Corazon,0.748320703,0.828,0.795,AROF4LP1187FB41C51
SOKVOPA12A8C1407BC,1976,Declaration of Independence,0.359081993,0.115,0.716,ARSKPIJ11F50C50608
SOKMGFN12AB0180B99,1986,Reborn (Explicit),0.791022278,0.237,0.445,ARVSQHB1187B992FF0
SOXWQWO12A8C13BF20,1999,Vad tvAY= APron klarar,0.700570065,0.576,1,AR1SQSG1187B9AC782
SOFSQER12AB0187CE5,1962,El Gran SeA+-or,0.610330728,0.449,0.799,ART6QCS1187FB40CBD
SORVFBF12A8AE488AE,1989,En AlgAon RincA3n,0.551682526,0.056,0.945,ARAIJG51187B9B97A4
SOODOVP12A6701E939,1961,The Way I Am,0.871010615,0.015,0.851,ARTH9041187FB43E1F
SOCRJDR12A8C139007,1990,The Air Force song : Evening colors sequence,0.419941275,0.214,1,ARCVMYS12454A51E6E
SOXQPRR12AB018091F,2005,22 (Acoustic),0.916058239,0.344,0.73,ARKZJ301187FB521B2
SOQLCJK12AB018DB42,2007,Revolver [Tracy Young's Shoot To Kill Remix],0.915823253,0.72,0.903,ARBEOHF1187B9B044D
SOHMODT12A8C13735C,1982,Hey Joe,0.605278303,0.952,0.619,AR6HAZT1187FB4A3AA
SOOIXVH12AC3DF9B00,1996,Nino ven pa'ca,0.410912881,0.039,1,ARLCGW21187B9929EE
SOAQGHA12AB0186D60,1969,NA1/4t isch fA1/4r immer,0.569477757,0.085,0.978,ARS7E2E1187FB361BC
SOEZMVS12AB018D338,1984,They Ride By Night,0.389802967,0.273,0.837,ARELA4P1187B991507
SOKPWFH12A6702056E,1960,Abscondence,0.475027801,0.624,0.592,ARMPIH61187FB44227
SOEBDOL12AB0189C81,1950,Dialogue et final si j'avais su,0.502453177,0.1,0.678,AR1X2H01187B98CCF2
SORTYWG12A8C1444E7,2015,Make The World Go Away,0.574746865,0.759,0,ARXB4J91187B9A9C7D
SORAHIC12AB0185506,2016,Sirius Calling,0.570704469,0.053,0.741,ARS10A81187B9B6E16
SODCRRC12A8C139A9F,1957,Fungus,0.507422025,0.764,1,ARFEAZE1187B99A080
SOZLDWX12AB0181A32,1993,Plecaciunea mortii,0.600091524,0.216,0.262,ARWJAQ81187FB46F73
SOUTDGY12A8C13F17A,1959,Don't Keep Me Wondering,0.596349854,0.539,0.739,ARIIEQL1187FB5CE68
SOLKVTJ12A6D4FC610,1961,Ace Insurance Man,0.582460567,0.624,0.423,ARQXAUH1187B9BA010
SODPYOG12A8C136332,1972,Ellen Disingenuous,0.618002715,0.444,0.861,ARU9KWP1187B98B2A7
SOASRSU12AC960D99A,1952,Ballin' the Jack,0.669371502,0.189,1,ARGKD4W1187B990E04
SOJBWKS12A8C135255,2012,Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky),0.668055687,0.345,0.652,ART8F8O1187B9A538D
SODHAHY12A58A8024A,1958,IA'm Throwing Rice,0.067198528,0.673,0.653,AR14CJ91187FB3A994
SOSPGMD12AB0180C42,2016,Me Decidi,0.496436796,0.368,0.776,AR4O3MM1187FB3DF77
SOIYUEY12AB0184151,1987,'Round the Wheel,0.487077751,0.411,0.743,AR4QYVC1187B99985B
SOJPDXW12A8C135D6A,1988,Strassenkrieg,0.634845821,0.04,0.729,ARGCNAB1242077FED1
SOQBOUQ12A8C1372F4,1977,Monkey Junction,0.674633734,0.392,0.8,AR1LG7D1187B99BAFF
SONWOUM12AB018555E,1970,In Pursuit of the Implicate Order of Cultural Chaos,0.545110951,0,0.728,ARJGNV61187B98F3B5
SOFTRVP12AAF3B23A3,1982,I Love Me (I'm Wild About Myself) (2005 Digital Remaster),0.424612131,0.102,0.937,AR8IXB41187B9A4EED
SOLTMLK12AB018A1CB,1996,Dedicated,0.591602006,0.674,0.511,ARYNX5Z1187B999686
SOYQIME12AB017F31F,1989,Got To Make Me Love You,0.432074796,0.858,0.819,ARUBX2Y1187B99CD25
SOCDDCO12A6D4FBCF4,1957,Pathfinders,0.646401653,0.37,0.405,ARJ438T1187B9AD503
SOLQBAW12AB0184198,1985,The Deep Blue Sea,0.589314502,0.082,0.706,ARIT9Y51187FB364AE
SOGWDQX12AB0185701,1994,Shrivasta,0.507862068,0.551,0.661,ARNBFWO1187FB4D1DD
SOJEQCC12A6D4F7B01,1992,City Of Screaming Statues,0.682268535,0.144,0.924,ARPYIBX1187B9B113E
SOZVNIV12A8C133A48,1967,Hey Louise,0.817635146,0.119,0.796,AR40GSU1187FB3AA01
SOBACBP12AB0188B9F,1959,Punk Rocker '97,0.514012833,0.828,0.997,ARD6S3O1187FB3F1F0
SOCFXKC12A8C13E150,2002,Three Little Words,0.565452292,0.627,0.887,ARVAE6W1187FB3CAF3
SOMNRTW12AB0185CDE,1972,Old Gobbler the Hound Dog,0.610427725,0.196,0.682,ARTBFV61187FB3C250
SOXMJIX12A8C13C3FE,2012,My Heart's Desire,0.58893851,0.745,0,AR1XE381187FB4C685
SOTHMMZ12A58A7EA1D,1952,Flipside,0.529680673,0.374,0,ARQHJLT11F50C4C101
SOQMSPF12AB018C5DF,1973,Quand on est amoureux,0.27790004,0.054,0.832,ARRESZG1187B9A3FBF
SOTDFAQ12A6D4FB3E1,2001,Hard Times,0.583290824,0.08,0.177,AR5OQSV1187B9953AF
SOBLAUT12AB01830D0,1972,Superconstellation,0.472428735,0,1,ARWPHDF1242077F0B8
SOABFQI12A58A7D162,1966,Another World (Album Version),0.568780219,0.459,0.865,AR9B5JX1187FB55D84
SOALKSA12A8C140F94,1963,I Like Young Girls,0.456852846,0,0.671,AR80OOA1187B98E726
SOOCAJK12AB01866EE,2011,Softcore,0.455857566,0.4,0.309,ARGP3HD1187B9A3CB5
SOZAPQT12A8C142821,2007,Ragoo,0.845768866,0.032,0.812,ARF2EHS1187B994F4E
SOZLEZA12A58A7EE61,2000,Tears Falling Down,0.481180212,0.541,1,ARUUXNF1187B98FB36
SOUZLIE12AB0186874,2014,Drop The Hammer,0.44104996,0.603,0.751,ARSF4161187B9B449F
SOJELTQ12A8C1301E2,2011,The Poet And The Pendulum,0.801989216,0.671,0.721,AR74Q3R1187B9B24C3
SOSKAWG12A8C1359AD,1990,Olivia,0.5291028,0.181,0.624,ARNSTES1187FB4FC9B
SOENUOD12AB0188E35,1994,Expeditions,0.596415121,0.366,0.551,ARRP4SJ11C8A414CFA
SOOVSAM12A81C218AF,1962,Firehouse Rock,0.593262655,0.204,0,AR0DSOO1187B9B855E
SOQTOMY12AB0184AAE,1983,Dengoso,0.273887241,0.798,0.936,AR94U5D1187B995563
SOIYXSW12A8AE4885B,1982,One King (Album Version),0.589122785,0.715,0.367,ARR6CVD1187FB3F2BF
SOITFJA12AB01824A9,1988,Silent Partner (Peace Out),0.545364353,0.505,0.65,ARQ30G91187B9B8C12
SOVMCUJ12A6D4F778E,1980,Like A Hurricane,0.464994319,0.876,0.955,ARHT0B11187B993CB3
SOIFKVI12A8C131696,1979,Un nuevo amor (version salsa),0.56573878,0.283,0.237,ARSFVDS1187B990F14
SOAESFB12A8C13573F,2002,Time Travel,0.688003349,0.039,0.243,ARSL3N21187B98DFC5
SOJWEFZ12A8C13B69D,1972,Hit my heart,0.526284543,0.781,0.081,ARUIRXF1187FB45BC6
SOCKRCU12A8C143B0C,1995,Revitalise,0.687619666,0.631,0.901,ARXK4YK1187FB4D0C4
SOCWGLQ12A8C13D14A,1960,She Will Love You (Album Version),0.773491325,0.42,0.557,ARJ8PZJ1187B99314F
SOYEKDD12A6702113B,1994,Why Wouldn't I (featuring Fabolous & Paul Cain),0.571681627,0.465,0.121,AR3FE581187FB3F90A
SOEWUBS12A6D4F8DB0,1957,Ghosts_ Second Variation,0.576645316,0,0.512,ARYXELS1187B9A5991
SORSTPO12AB017FE28,2017,What Is This,0.487140801,0.395,1,ARYORUX11F4C846890
SONBAWZ12A8C135A8B,2017,The Christmas Song (Chestnuts Roasting On An Open Fire),0.45334622,0.549,0.765,AR62YZW1187B9A22D7
SOPJHMG12A6D4FA978,1955,Menutha,0.624723768,0.041,0.688,ARCZ20M1187FB49687
SOICCPU12A8C138AC4,1972,Hum Drum,0.62136191,0.041,0.866,ARLGUTA1187B9B605F
SOXUVWM12AB018BE30,1971,Wild Talk [Live],0.50039931,0.453,0,AR9OTFC11C8A415220
SOOIUAA12AB01870D5,1953,Your Chance To Rock,0.415784608,0.611,0.403,ARDQO721187FB3C6D9
SOTXBEP12A8C1377BA,2013,You Are!,0.489318162,0.187,1,ARM86R71187FB4CBB4
SOMTMGI12A8C138611,1995,Assface,0.492915777,0.578,0.649,ARCDQRB11F4C844880
SOWHHLO12CF5F8917D,1987,I'm Real,0.816842854,0.345,0,AR7C6G11187B9B4C1E
SODSXCY12AAA8C598D,1987,Seasick,0.343264828,0.051,0.24,ARFEXDH11F4C840CAC
SOEWDGW12A58920580,2002,Perfect Moment,0.485855596,0.627,0.739,AR9LT7R1187FB4543A
SOKUCRV12AB017F645,2015,Nom' Mayi,0.231837504,0.037,0.231,AR49IWV1187FB3C663
SOSGVRE12AB01832AC,1981,SueA+-o Salvaje,0.325433883,0.656,1,ARGHMTX1187FB456CA
SOHCZTI12A8C139141,1973,Say A Little Prayer,0.597113363,0.192,0.75,AR82GTS1187FB5662F
SOFAOVT12AC468AC11,1992,Clavelitos,0.243899417,0.354,0.958,ARHNYVE122988EE3A6
SOWKQWU12A6D4F8937,2016,He That Dwelleth (Psalm 91) (In My Dreams Album Version),0.450625272,0.262,0.91,ARLZ3CF1187B98BD56
SOBFRQQ12AB018D108,1965,Unholy Outburst #3,0.556601965,0.59,0.042,AROCXGR1187FB511B2
SOBWEEH12A58A7D3EC,1988,You Better Look Out,0.491963935,0.096,0.918,ARB5U6G1187B9A994C
SOFOGUH12A8C1449BD,1958,In John Fahey There Is No East or West (feat. John Doan),0.53582261,0,0,AR1XVTM1187B996D57
SOBRVUL12A6D4F9903,1976,Nu Ren Ben Se,0.490611414,0,0.577,ARG1UAO1187FB55E50
SOHOSEI12AB018998F,1952,In Progress (Original Mix),0.723521278,0.063,0.563,AR9S8551187FB3EA81
SORUTNO12A8C13D2F5,2008,Big John's A-Blowin',0.362997347,0.298,0.444,AR5NDDL1187B9A4EDB
SOQQDOT12A8C13BB64,1967,Papi Chulo (Extended Mix),0.531728128,0.289,0.839,ARKD9S41187B997CA6
SOQJLFV12AB01897C7,1968,Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.,0.760270106,0.612,0.795,ARGXIE31187FB55B48
SOOXLKF12A6D4F594A,1995,Harder To Breathe,0.905477001,0.65,0.847,ARF5M7Q1187FB501E8
SOZSHWZ12A8C1452B5,1982,From Tense To Loose To Slack,0.530421028,0.868,0.794,ARKSLFG1187B99DADD
SOSNTPX12A8C137371,2004,Disco Jonki,0.546788717,0.733,0.962,AR0693R1187FB59D32
SORHNZF12AB0182AD4,1971,Electron libre,0.082405923,0.129,0.584,ARXYQYW122988F2066
SOUROWU12A6D4F8EA6,1986,Five For Ellis,0.641172818,0.666,1,ARC0MTS1187FB44C21
