artist.id,artist.name
ARUCJQF1187B9A0A57,Hollywood Bowl Orchestra / John Mauceri
ARPJNT81187B98AD36,Sylvester Weaver
ARDQ62L1187FB56FF0,Blue October
ARS2KW51187B9B556E,X
ARIXB7T1187B9AB215,Intars Busulis
ARFNJ4O1187B9A204B,Broadcast
ARON0YP1187FB4B465,Fiona
ARM8BKO1187FB3AD47,Carl Crack
ARABS971187B9A8509,France D'Amour
AR9W3X91187FB3994C,Phil Collins
ARMIMHT1187B98F038,Teena Marie
AROKDJ41187B9A7700,Mindless Self Indulgence
ARLRHRM11E2835E415,Mandi
ARVKT151187B9A181D,The Color Red
ARXRVY51187B99E98E,Jim Bryson
ARIMYEU12086C1536B,IrreversAveis
ARGY9FW1187B991C7D,Information Society
ARRBINW1187B98AE6D,Marcie Blane
ARNMWP51187FB3E963,Curtis Mayfield
ARTHKHA1187FB3996A,PMD
ARG719Z1187FB551FC,Alain Morisod
ARY1VGA1187FB5A39E,Tom Cochrane
ARTF2KG1187B98DDD1,Gold City
AR059HI1187B9A14D7,Roy Drusky
ARZI4B31187B991125,SAF
ARGMGHN1187B9B4213,Gym Class Heroes
ARUBJTR1241B9CB16D,Jape Squad
AR7V0DI1187FB524DE,Frankee
ARAFRFP1187FB4230B,Williamson
ART703V1187FB4FD63,Operator
ARLR9U31187B9A71AD,The Stooges
ARDL38Z1187B9B9FB5,Dntel
ARU2JAB1187FB50C72,David Meece
AR449OQ1187B99B25E,Harvey Averne
ARUBX2Y1187B99CD25,Tyrone Taylor
AR22R8A1187FB46B9E,Shanadoo
AR0JEOI1187B98B918,Erik Berglund
ARZWBH21187B99ACE1,GA1/4nter Noris
AR4C6V01187FB3BAF4,Moonspell
ARAVS1S1187FB4C519,Chico Hamilton
ARJJGI41187B99C19B,AndrA(c)a
ARY8UIR1187B999BFB,Azukx
ARSBB7P1187B989690,Steve Azar
AR4W9EZ1187B99282A,Kenny Neal
ARFK45R1187B989AA7,Ghorwane
ARKJ8Y91187B9B551E,Nichols
ART3KT21187FB450DC,Ennio Morricone
ARK24KH1187B9B6B93,Vaselines
ARSTXTP1187B99BD43,Beto Cuevas
ARTFDBX1269FB34CA4,Catia Werneck
AR4IYQR1187B98F8F3,Off Broadway
AR1PQYO1187B98BEC9,HA(c)lio Ziskind
AR00MBZ1187B9B5DB1,Memphis Minnie
ARHD3RX1187FB3A7DA,Steel Pulse
ARHNCQ31187B9915DC,Mississippi John Hurt
AR9VEMN1187FB4D75B,Caspa
ARRW6DJ1187FB50A67,Pacha Massive
AR58ZXX1187FB572F2,Kardinal Offishall / Keri Hilson
ARW74FW1187FB554AD,THE COOKIES
ARYHPHB12131B4B793,Peppermint Creeps
ARYGMNP11F4C843096,M Sane
ARO7IJV1187FB5BFAD,Oesch's die Dritten
ARZFRQM1187B9A9772,Vanessa Daou
ARB4ZRM1187B993147,Dark Fortress
AR41ESB1187FB360B1,Gloria
AR37E341187B989A3E,Wilshire
AR2FJV21187B98EBE3,Legacy Five
ARAIABB1187B9AC6E2,Seal
ARPAAHK1187B9ABB00,Nickelback
ARP2TO91187B9913EA,AngA(c)lica MarAa
ARR46IW1187FB51C2E,Nicholas Hooper
ARQI60P1187FB464C9,The Ocean
ARO1NHM1187B9B9D27,Los Solitarios
ARHCERP1187B9912A5,Glen Washington
ARGVJPK1187B9909EA,Josh Groban
ARQMYTM1187FB4678C,Josh White
ARRXEJJ11F4C841087,The Paynes
ARPAAPH1187FB3601B,Bacilos
AR1DLF21187FB3CBF0,4Him
AR6137D1187B9A39C8,Scalplock
ARKPDUG11F50C4B54A,Juggler
AR4OMY81187B9B31E7,Cursed
ARBBBLV1187FB57B70,The Fever
AR2SGQW1187B9B9E7C,KRS-One
ARLAWDD1187FB48367,Carlos Vives
ARZ8S071187B993849,Tito Rodriguez_ Louie Ramirez
AROMMVN11F50C50607,Margaret Smith
AR15YLD1187FB3D4DD,John Tchicai
ARC0MTS1187FB44C21,Toots Thielemans
ARLZN951187FB42E49,Tad
ARCRSUM1187FB52AB0,The Frequency
ARPGOAF1187B98F677,Giorgos Tsalikis
ARPGPI51187B98F1EC,MDO
ARZHUJU1187FB51176,Leigh Jones
AR7GUNF1187B990CCF,Between The Buried And Me
ARC6J781187B98F02B,Tania Maria
ARL4M621187FB3FF06,Massiel
ARWWYK211C8A415AD4,Micachu
ARHRY5S1187B99B96F,Static-X
AR6896B1187B98FADA,Paso Doble
ARAZ59E1187B98BF6D,Webb Wilder
ARZAEIP12086C12905,Gruppo Jazz Marca
AR4MCB01187B98BF5C,Atman
ARVNK831187FB48831,Shakedown
ARGGD1E1187B98FA9D,Parachute Band
ARYC3YP1187FB4C64D,Leonid Rudenko
ARYB2FW1187B991400,Wilmington Chester Mass Choir
ARHSAXP11EB9C80B35,Stewart Francke
AR1JD6E1187FB5696C,James Last
ARV4I6F1187FB4D595,5th Ward Boyz
ARCHVKD1187B9934E9,Bill Perkins
ARWF1KM1187B9908CA,Spliff
ARQQP3Z1187FB5707B,Bert Kaempfert And His Orchestra
ARRZZRW1187B9A06E3,Rachel Portman
ARW3V6T1187B9ACAC4,Miossec
ARAZYBE1187FB38BC1,Memphis Sheiks
AR3TG3X1187FB4D577,Atari Teenage Riot
ARKR75V1187FB3D4D5,My Chemical Romance
ARE2QID1187B98FA19,Sleepy John Estes
ARHXIOW1187FB3AF67,The Mad Capsule Markets
ARTE3P61187B9A709D,Roger Williams
AR1ABAO1187FB531E1,Alice Cooper
ARJ8PZJ1187B99314F,Aiden
AR9ST641187B99B4DE,Cal Tjader
ARXK8H71187FB44850,ZaA-ko Langa Langa
AR326OO1187FB444FF,Rebecca Lynn Howard
ARK30AI1187FB3C777,Dive
ARDPTGD1187B9AD361,Brand X
AREU6JB1187B9911D4,Virtuoso
ARHNMEZ11F50C4706C,Karen Peck And New River
ARBLIP81187B98BE0C,Judy Mowatt
ARSMRIN1187B9AB35A,Paul Rodgers
ARFN2TE11A348EFFB4,David Cook
ARVVLMQ11F4C8456E4,Knack
AR4Q1VD1187B9893C7,Mulberry Lane
ARVZWQ31187B9B8946,Liars
ARBY23A1187B9A82E4,Naseebo Lal_ Arif Lohar
ARPV8QO1187B98B77F,DJ Taz
AR9ILJF1187B9B80ED,Gabriel Yared
ARIIUJC122988F51F6,Starless & Bible Black
ARM4J201187B9B8B3B,Gustavo A. Santaolalla
ARZUZYU12086C17110,Widespread Bloodshed
ARJNQM51187FB54C55,Smut Peddlers
ARAMCAZ1187B9AB6F5,Afrob feat. Sarah
ARNSTES1187FB4FC9B,Shinehead
ARJ8ZIQ1187FB3FB5A,Milo
ARVLIVA1187B991590,Zeca Baleiro
AR05OJD1187B9B99A6,Ol' Dirty Bastard
AR06USW1187FB4EACA,The Lord Weird Slough Feg
AR21JFF1187B9A5CBA,Six Brown Brothers
ARWHWYH1241B9CCA16,Mario Garcia
ARPN0NC1187B991591,Eddie Jones
ARGEZ5E1187FB56F38,Audio Adrenaline
AR0NS5Z1187B99AF79,Zuma
ARCBZHP11F4C83D8B2,Nick Conolly
ARJPRV411A348EFE4B,Rupa & the April Fishes
ARNEJAG1187FB41600,Vitamin C
ARRT66G1187FB3DDF9,Freddie King
ARDDWUI1187FB379F7,Amoral
AROY6XW1187B991121,Steve Vai
ARMSL551187FB3F4B0,K's Choice
ARBFDJW1187B9AD27A,The Fabulous Thunderbirds
AR7WGYZ1187FB3CAB0,Wang Chung
ARPFKK81187B99878D,Tex Williams
ARXDQJB1187FB57154,Faithless
ARQC4R31187B9A0D88,Jo Privat
ARFQ3191187B98AD2E,Marion Harris
AROSI8L1187B9ACD43,Ice Cube
ARWPYQI1187FB4D55A,Rick Astley
ARPMJGA11F4C83BDFE,US Coast Guard Band
AR7KQQ91187B98ED7A,Lollipop Lust Kill
ARLV8S31187B988B71,Georges Brassens
ARJ5DZC1187B99FBDA,Chariots
ARDV4XV1187FB5A3F4,Apache Indian
AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit
ARV69FI1187B9AA14F,Kari Tapio
AR4NREB1187B9AEDAC,Mink DeVille
AR9E43L1187FB566FA,Steve Chou
ARZPDMU12086C15872,Cantara
AR1N6N61187FB4E25E,Mongo Santamaria
ARYWZLP1187FB4F7D3,Vincenzo Bellini
ARM86R71187FB4CBB4,Christian Quast
AREEJJK1187FB56DC7,Evolution
AR1AIC51187B98C03F,Theodor Zox
AR8YV0M1187B99F3E8,Mix Mob
ARQZY2A1187B9B7604,Erja Lyytinen
ARQRQRA12131B4B5A8,Cake
ARRPFCU1187FB5402E,Oldelaf et Monsieur D
AR8ZQ9T1187FB56FE5,Goldfinger
ARP6RUO1187FB3F1CF,The Embarrassment
ARF1FZV1187B98C928,Tiny Bradshaw
ARFF1MH1187B999687,Latif
AR243ZT1187B9A98D2,Otis Spann
ARDKBQO1242077E25E,Matteo Bonfanti e i maledetti
AR65K7A1187FB4DAA4,BeyoncA(c)
AR8PL5L1187FB37A10,A Perfect Murder
AR323JD1187FB483D0,Solomon
ARKHMZB1187B998670,Curtis
ARGRMG41187B99AB1E,Toby Emerson
AR3Q86S1187B9ADDCF,Deep Forest
AR576O51187B990C30,Tampa Red
ARCP94M1187B9B0F56,Every Time I Die
ARJ7VKJ1187B98BA4B,Lifer
ARBIXZL12086C11573,The Dee Jays
ARDIP5S1187FB57056,Diamond D
ARNVCZC1187B9934F5,Corona
AR8V1WA1187B9AD9E9,The White Stripes
ARGFOAI1269FB3852B,2Fresh
ARK3KQ41187B9A64F0,Ndala Kasheba
ARY1K701187B9A43A9,Joe McBride
ART5IUL1187B9B0143,Lady Saw
ARYECDK1187FB45587,The Stranglers
ARHDHOX122988F500E,Hot Club Of Detroit
AROBHK51187B9AD82B,Funeral For A Friend
AR0JPOG1187FB37383,Lyrics Born
ARAKARO1187B9A1EB6,George Michael
ARVJSJY1250940FA2B,Tulipunaruusut
AR32ETX1187B9A792F,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan
ARX14WH1187FB50649,Babe Ruth
ARNZ70R1187B9A4824,Joe Satriani
ARA82JG1187FB36131,Charlie Haden & Chris Anderson
ARUW6HS1187FB3F028,Rokia TraorA(c)
ARKN6D91187B9B09A2,Speaker
ARALUOY122988FD079,Christos Kedras
ARTK5LU1187B9A654C,Michael Gettel
ARR5CEB1187FB5A3FF,Restless Heart
AR6DGPH1187B998587,David Evans
ARRTP2G1187B9AF916,Will Pan
AR87K371187FB5AA8E,Uriah Heep
ARSBZSV1187B989B86,Stress Assassin
ART1R9I1187B9B3324,Margaret Becker
AR7BODP1187B9B7766,Abracadabra
ARCYJTW11F4C840F74,Orchids
ARJRQL51187FB541AB,Juan Carlos Baglietto
ARF1PSM1187B9B802A,Sugarbomb
ARMPQIE1187FB3D4EB,Bounty Killer
AR7ZI7Z1187B98BF55,Mago de Oz
ARTP2PK1187B98FECA,Quinteto Violado
ARATR0U1187B9B76D0,Dead To Me
ARYYTAY1187B9B5F9D,Paloalto
AR5OB9M1187FB52F29,Darryl Worley
ARIOTFR1187B98F316,Mykill Miers
AROYBLU1187B99A255,Jarvis Church
ARFLD291187B9966AA,Damita Jo
ARWWDSC1269FCD4D06,"MinistA""re des Affaires Populaires"
ARSKATF1187B98A622,Alain Turban
ARO0R521187B98A2D1,2 Minutos
ARFKYG51187FB4CE41,April Wine
ARSSW5A1187FB4B5E5,Estrellas Cubanas
ARDHNC31187B9A1898,Al Denson
AROJAG11187B9B71A3,The Chap
ARHOCKY11E2835D7CB,MA!ire Brennan
ARSE5NP1187B9B98AB,Twista
ARMYPSO11F50C49252,Dictators
ARTOCWH11F50C4CE12,The Accursed
ARHT0B11187B993CB3,Eddy Raven
AR3FE581187FB3F90A,Fabolous
AR8K7ET1187B997ABC,Sulk
ARISHTQ1187FB3E6F0,Ben E. King
ARLNSD41187FB4D9A0,Sergio Franchi
ARYKFVV1187FB3CA6B,The London Pops Orchestra
AR5M3681187B998D11,Edwin Hawkins
ARDNQ0R1187B9BA1EF,Lonnie Johnson
ARM2WL31187B9A3D69,F.l.y.
ARHKW8K1187FB4C9A2,Orbit
AR5FP401187FB523C9,Bob Dylan
AR9HQ6Y1187FB3C2CB,Orlando Pops Orchestra
ARGF5QG1187B9AC84F,Geiom Ft. Marita
AREOREU1187B99AACD,Rhian Sheehan
ARGRTPZ1257509D28A,David Saylor
AR6KK741187B98C9E9,Roy Brown
ARUIO0J1187FB3D7D7,Mest
ARQIWOW11F4C840FF1,Cumberland Quartet
ARNG61X1187B98C7DF,Five Blind Boys of Alabama
ARRU9GR1187FB43F56,Blind Willie McTell
ARBMHBC11F4C8403A2,Hushabye Baby
AR99OWM11C8A4149FD,Arco Iris
ARUJZFJ1187B9B135F,Shania Twain
AR3NPVS1187FB5108F,Les Rythmes Digitales/ Tzant Feat. ODC MC
ARCGJ6U1187FB4D01F,Akon
ARQXJW51187B9AEE27,Since The Flood
ARJ7NR71187FB437B7,Yank Rachell
ARQR8Y51187B9B8E9C,La Mancha De Rolando
ARV38M11187B99424D,Larry Graham & Graham Central Station
AR78WG01187B98E404,Johnny Pacheco/Rolando La Serie
ARVA23V1187B98C54A,Barley Bree
ARB1KC91187FB38B13,Carl Smith
ARND48J1187B990A0B,Storyville
ARGP3GD1187B999801,Tony Martin
ARL5BEN1187B98E4D9,Jah Cure
AR2G8SU1187FB4A871,James Carter
AR8TLVX1187B9B2D7D,Mithotyn
ARI4SKQ1187B9B43B0,Beres Hammond
ARDK6QW1187B9B8D85,UK Subs
ARJ1BWM1187B9B117B,Embrace the End
ARID75M1187B9B8341,Steve Green
ARHTV1S1187FB547F8,Marc Perrone
ARDAXCG1187B9942B1,Leonardo Favio
ARGDSO91187B9AAB35,Patrick Bruel
AR2XRFQ1187FB417FE,Julie Zenatti
ARZRCCP11F50C5165F,Los Tres Diamantes
AROCBZZ11E2835D652,Small Facers
ARR88SE1187B9B515D,Michael Landau
AR50Z881187B9BA197,Jack Sheldon
ARNWZ1N1187B9B71BA,Handsome Boy Modeling School
ARCBYJW1187FB51FD8,Major Lance
AREV0ZO1187B997221,Doyle Bramhall
ARSG7NQ1187FB57482,Fall Out Boy
ARO9IJB1187B9939D0,Deckard
ARNFTGS1187B9A465F,Bedwetters
ARVAE6W1187FB3CAF3,The Refreshments
ARNLHY61187FB3A0C0,Organ Donors
AR6LOPL1187FB4DABE,Mirah
ARUP17W1187B98CAB9,Charlie Byrd / Laurindo Almeida
ARXYQYW122988F2066,Clarisse Lavanant
ARBPRDX1187B9B1CA3,The Skabs
AR05NQH1187B98E875,Kassav'
ARE8RCR1187B996BF2,BeauSoleil
ARHTRR71187B98F305,Michelle Tumes
AR342K51187B98B571,Olivier Messiaen
ARWR6RK1187FB3AB52,From Autumn To Ashes
AREWQSE1187B9AEC6C,The Jackson Southernaires
ARF3XJD1187FB38DE0,Cristy Lane
ARPISA41187FB3DE42,Humble Pie
AR20BO61187B9B880E,Patton Oswalt
ARQWJ1D1187B990964,Barrio Obrero
ARHAMVP1269FCD2C1C,Supertalented
ARB1CNO1187FB4CE93,45 Grave
ARRVPI51187B9A1F1B,Roommate
AR2EO6H1187B9A3B92,Brian Tyler
ARBFCK11187FB4C89B,Brian Eno And David Byrne
ARS8WH31187B9B8B04,Edu Lobo
ARXJSHW1187B9A2A52,Nestor Torres
ARLIIVS1187FB5583B,Philip Glass
ARN3O411187FB4D859,Stephan Micus
ARGP7WY1187FB45464,Edmond Leung
ARRCKE61187B99377F,Janice Robinson
ARWMZYB1187FB480A7,The Aftermath
ARJ7KF01187B98D717,Coldplay
ARWC3XN1187B9A8D82,ZO2
ARI8ECO119B3403C34,Ed Byrne
ARW2U4O1187FB4408B,Andrew W.K.
ARZH3SW1187B98C96E,Onyx
ARJ2PMY1187FB5B563,Burning Spear
ARU35NK1187FB46CFD,Methods Of Mayhem / Scott Kirkland
ARIZODP1187B9AD272,Bryan Ferry
AROIL3N1187B9A9975,BLEED THE SKY
ARPAH7U1187B9A308F,Fred Locks
ARO41T51187FB397AB,Sasha
ARNCOPS1187FB5A086,Dolores Keane
ARGESWU11F4C83BA07,Lauren Wagner & Fred Weldy
ARDAE2T1187FB50796,Mr. Sancho
ARBIPSC1187FB522FE,Tony Danza Tap Dance Extravaganza_ The
ARC15471187FB4640C,Hurricane
ARSEUOO1187B999569,Adolph Hofner
AR7JPF81187B988D23,Charlie McCoy
ARONPP01187B995FB5,Cockney Rejects
ARG3UX61187B9AC05A,D.O.W.N.
AR5M35O1187B9A0D74,SOL
AR32PK91187FB4D6E2,Philip Bailey
ARZEA421187FB5B5BA,Lee Michaels
AR7H21J1187FB40C69,Mr. Lif
ARASWKT1187B9923B7,Felix Slatkin/Concert Arts Symphonic Band
ARK9K3O1187B98F504,Cherrelle
AR2KSTE1187FB57A36,Petra
ARHWVGW1187FB41479,The Paul Butterfield Blues Band
ARVXKTV1187FB44139,Arsonists Get All The Girls
ARXR2N11187B99857E,Hot Wire
ARJQ8WU1187FB37FCD,Patrick Saint-Eloi
ARWLV931187B9B0F5A,Evergreen Terrace
AR286CH1187B9B8441,James Ingram
AR6U6C51187B9B6F68,Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt
ARLSGUY1187B98AEBC,Crabby Appleton
ARBJFXO122C8677DF0,Dave Rave_ Mark McCarron
ARINXZA1187FB56902,Remi Nicole
AR8R2KI11C8A415967,AndrA(c) Blot
ARHOSMU1242078130D,All Leather
AR7AOEJ1187FB3D279,Little Milton
ARFT5CP1187FB50263,Junior Jack
AR38I491187B9B2F2D,Lil Boosie
ARTBQTE1187B9B8A0F,Candlebox
ARXB7B21187B98BEF0,Marisela
ARHYNR9119B8668FA3,The Oh Sees
ARBJC9U1187B9A70AC,Kitty Kallen
ARAOAHG1241B9C8D9B,Autonomous Bass Heads
ARMYKRB1187B98CFF0,Cowboy Mouth
ARG36WO1187B9B3A9A,Jeff Talmadge
ARAOADX1187B98AED3,Dwight Twilley
ARDZJ6H1187FB387F2,Moraes Moreira
AR3JLWI1187FB37141,Darko
AREENKN1187B98F35D,Plasmatics
ARR40ZV1187B9A10A8,Stern
ARZDUJG1242077E2C5,Yuridia
ARG09R51187FB4D5C2,Bryan White
ARJ3DXR1187FB4F879,Dirty Harry
ARLMCCW1241B9CE7CB,Kurt Tepperwein
AR3TITY1187B99E790,Gyptian
ARXGASQ1187FB3C727,Camp Lo
ARU868Z1187FB47319,Wonderland
ARANIJI11F4C83EFD2,Toots & The Maytals
AR2UQQ51187B9AC816,Gipsy Kings
ARXOUML1187FB48ACB,Patrick Lamb
AROLDZG1187FB50AFB,Melvins
ARDKSWK1187B99092B,Stan
ARE73DO1187B9B9DDE,Los Brujos
ARS86AJ1187B9B4225,Janis Joplin
ARBQ5TQ1187B992B8A,Vivian
AR0KBXO1187B996460,Slipknot
ARCDLDD11F33E000A4,Varios
ARROUEA1187FB4AA0F,Atom
ARN6EWN1187B9A4600,Jimmy Wyble
AR08NXW1187B99526D,Die Symphony
ARUUXNF1187B98FB36,Charlie Peacock
ARZMWNY1187B99EBF1,Paul Geremia
ARUAKAN1187FB48204,Walter Trout
AR3RNXB1187B98F0B4,Monique Marvez
ARFZDSJ1187FB494AB,Dancecore Allstars
AR9LJ9D1187FB4303D,Sean Kingston
ARE36MM1187B991E50,Blind Lemon Jefferson
AR9HNKW1187FB57EC6,Mei Chi Chiang
ARRJFJ31187B9961EF,Sergio Dalma
ARK9W051187FB4B783,Zombina & The Skeletons
ARMZJIZ1241B9CA2DB,The Jane Shermans
ARDVZTE1187FB5A0A1,Bon Jovi
ARGAJDQ11F50C4EDDF,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola
AR4L5ZC1187FB450A4,Bescenta
AR0TZ7T1187B994E37,"Dave ""Baby"" Cortez"
AR5IDI61187FB43E75,Bloomfield
ARH1LE01187B98D68D,John Debney
AR8B1WY1187FB38366,Rakim
ARIZCNG12802FDFC69,Coraleena Ellis
AR0V36F1187FB366B1,The Chieftains
ARJO8W91187B9AB734,Count Ossie
ARWZE8O1187B9B8480,Elmer Bernstein
AREUIRT11F4C8408E6,Peter Spence
ARW1DZQ1187B9A18E0,Vusi Mahlasela
ARDPPNV11F4C842433,Marimba Alma De Chiapas De Juan Palacios
AROMMO41187B99F8FF,Jeff Wahl
ARSIECN1257509EBB0,Kapelle Herrenweide
ARFRKCM1187B99A041,Jamie Richards
AR2B8ON1187FB58456,Marcelo Radulovich
ARBSAVH1241B9CA637,Antonio Koudele
ARO6WZY1187FB3A86E,Sonic Subjunkies
AR8FMEN1187FB4A657,Lizzy Borden
ARZXYRK1187B99E432,John Stevens
AR1DGSO1187FB59B15,Eddie Turner
ARP7DLV1187FB4EF07,Pretty Boy Floyd
AR83XLX1187B991E33,Chris Rodriguez
ARTML781187B9AF080,Neeme Jarvi
ARN2C4X1187B9B363C,Jack Off Jill
ARKKYQD11F4C83D170,NAZCA PERU
ARMTXSP1187B990581,Sheila Walsh
AR5LE4K1187FB4C3BE,John Hiatt
ARH0Z131187B9B69E9,Kool Moe Dee
ARWLJLY1187B9AD881,Desert Dwellers
AR9OTFC11C8A415220,D.A.D.
ARXGICZ1187FB444DD,The Merry Macs
AROJ4RQ1187FB50102,Pinch feat. Rudey Lee
ARUHYH21187B98BA89,The Tragically Hip
AREXX3T1187B989950,Scott Krippayne
ARPTHEV123E29C17B3,Flowin Immo et Les Freaqz
AR3USQW1187FB4A90D,Bebo Norman
ARKQ6QN1187B9B016D,Photek
ARUK0W21187B995456,Isabel Pantoja
ARWGY6U1187B98B228,Orquesta Sublime
ARYN2M61187B995BD6,Juanes
AR6IJJ41187B98C872,Bobby Pulido
AREDCT51187B9A6DA6,Alex Fong
ARNLOIO11F4C841019,Isaacs
ARYGSFW1187FB519B1,Mike And The Mechanics
ARHKQGH1187B9A4DB4,In Extremo
ARP72BU1187B99CD9A,Who Made Who
ARLQ5EV1187FB4491D,Don Francisco
ARJ5FD21187FB43F12,Mavado
AR25LGJ1187B9B2492,Doug Sahm Tex Mex Trip
ARGYHUI1187B9AC2A5,Hanoi Rocks
AR2WUJP1187B99364C,Nicola Fasano feat. Paula B.
AREBSCJ1241B9C7BDF,Staatskapelle Dresden/Herbert Blomstedt
ARRSNAA11F50C49717,Ocho y Media
ARDW74M1187B98DA34,Bill & Gloria Gaither
AR2H1J41187FB5C640,Danny Elfman
ARTHWIZ1187FB4258D,Frank Ifield
AR0QL3J1187FB3748E,Clara Nunes
AR0B8CT1187B9B2CF3,Fyah Blaze
ARDE7I31187FB43352,Gonzalo Rubalcaba
ARGXXNS1187FB4BAA4,Minipop
AR2BBHS1187FB4AE06,Jeff Beck Group
ARL62M311C8A4213F2,Katie Armiger
AR7KA5V1187FB44E6B,The Del McCoury Band
ART97VL1187FB3BD45,F4
ARWV4FQ11C8A42ABCE,Dhamika
ARTYGL51187B98F9D3,K.T. Oslin
ARPH0O91187B99706D,Taste
AR2O3B51187B98CD94,Cece Winans
AR1IY3B1187B98B384,Joanna Connor
ARO08R311C8A414C15,The LeRoi Brothers
AR2AGLK1187B9AAAD0,Year Long Disaster
AR41B9G1187B990D63,Sam Fan Thomas
ARGY96L1187FB410ED,Jimmy McGriff
AR9YI7H1187B9960E3,Dobet GnahorA(c)
ARVHJV91187B9B7C91,Terminal 11 feat. b.b0Nd
ARGKWSI11F50C488CC,Smidi Beats
AR8J63I119B8668504,Red I Flight
ARO4H5M1187FB4384D,Adrenaline
AR6PMJQ1187B9B9655,3 Steps Ahead
ARYZ1NG1187FB3FD40,Cool cavemen
AR2NJG71187FB5203E,Roni Size
ARDCQM61187B9951CE,Sneaky Sound System
ARMWXUE1187B9B9D3D,Los Titanes
ARDUJZJ1252CCFA253,Whitney Cummings
ARFLBJQ1187B9B928D,Nando Lauria
AR1W3MA1187B99E6D8,Danny Wright
AR022JO1187B99587B,Ross
ARBPRTL11F4C83CB05,Oak Ridge Boys
ARIQD5J1187B98D8DC,Kerson
ARZRTZT124549A402A,Army of the Pharoahs
AR6XZ861187FB4CECD,The Beatles
ARTZMXB1187B990A55,Streetwize
ARNSAEA1187B9B908E,Cheo Feliciano
ARWVOHH1187FB5974B,Screamin' Jay Hawkins
ARIQZ2V1187B98E546,A-Studio
ARAEXD61187B9B7543,Bellatrax feat. Tina Cousins
ARP4QQS1187B998E46,Forensics
ARH1UTX1187FB50CAA,Bobby Capo
ARFLHWV1187FB4E77F,Sandy Posey
ARY1QJF1187B98EF3F,Kathleen Madigan
ARRRVMG1187FB532AC,Radney Foster
ARL1QL91187B994B08,A Challenge Of Honour
ARPOQKS1187B988FE2,Ed Calle
ARTPVDV1187B9A61F1,Johnny Keating & All Stars
AROG07L1187FB4C826,Boards of Canada
AR06IFV1187B9977EC,MU330
ARYT3BY1187B98C20E,Ed Ames
ARKON4P1187B98B291,Ron Goodwin
ARB78VW1187B98F81C,George Nooks
AR65OLD1187FB5C103,P.o.d
ARQUMH41187B9AF699,Linkin Park
AR8RXRI1187FB4104B,The Roots
ART35UC1187FB4CC25,The Flies
ARSQDUN1187B98D7D7,EPMD
AR00LNI1187FB444A5,Bruce BecVar
ARQ6DNW1187FB4DF1D,Deborah Coleman
ARL47TY11C8A416938,Time Factory
ART6QCS1187FB40CBD,Los AutA(c)nticos Decadentes
ARPINYO12454A2E4AB,Deathstar
ARZL6CE1187FB3F264,Mindy McCready
AR4WS1U1187FB5B02E,Bobby Russell
ARSK4D11187B9BA046,Lisa Lisa & Cult Jam (featuring Full Force)
ARBAUDK1187FB3BD7F,Sugarman Three
ARDPZFB1187B9A91C3,Gisele MacKenzie
ARBYBBY11F4C8458A8,Faking David
ARSPQ0H1187B999944,Eric Burdon
ARNEL2O1187FB4421A,Bukka White
ARWPHDF1242077F0B8,:Blacks On :Blondes
AR2W4T81187FB410A7,David Gilmour Featuring Richard Wright
AR3FOK11187FB3F4EE,Seven Mary Three
ARKEZNY1187B9B7F6C,Irini Merkouri
AR2D0XK1187B98EC4A,Johnny Pearson
ARV38Z81187B98E608,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra
ARE2XN81187B98BB83,Alexis HK
ARLLUSZ1187B98ACDC,Tha Liks featuring King T
ARZHXR61187FB3D065,The Family Stand
AR4UJ7O1187B994010,Buddy Johnson
ARW0Z9V1187B9A0699,Peter Tosh
ARDK0551187FB5AC48,Blind Willie Johnson
AREW7CO1187B9A1B0D,Onesidezero
ARS4KT21187B9B9438,Fito Paez
AR35YUO1187B9AD83E,Wet Wet Wet
ARUNHZF122988ED7DA,Lou Reid & Carolina
ARKKTIY11F4C845817,Chris Vickery
ARJNOOU11F4C845A6A,Riviera Regime
ARTL6FB1187FB4EAA7,Kool Keith
ARRWQW61187FB5B301,Lou Ann Barton
ARAMIDF1187FB3D8D4,Alejandro Lerner
AREE69X1187FB438D6,Cannon's Jug Stompers
ARY4N501187B9A5DE9,The Ghost Of Lemora
AR2RVGR1187B9B3219,Robin Frederick
ARGQANQ11F50C4769E,Y&T
ARVF2AD1187FB47580,Rev. Timothy Wright
AR6BUYW1187B98E221,Earl Hooker
ARKJKVO1187FB49D0A,"MichA""le Bernard"
ARVGPOM1187FB55737,Billy Butler
ARPDVPJ1187B9ADBE9,Usher
ARWQGYW11F4C846BF2,Yodi's
AR7AA2D1187B98B415,Shade Sheist / DJ Vice / DJ Echo / Damizza
AR4WHYC1187B9896E7,A Tribe Called Quest
ARO3XZQ1187FB39351,Cobra Killer
AR7I3G21187B98B4A2,Nicholas
ARFEU2G1187FB54B2F,Tel Basta
ARHPPJK1187B9AC897,Teenage Fanclub
ARWXJTT1187FB509FD,Epidemic
ARDIKTV11F43A69FA4,Deodato
ARNNC731187FB55D14,Kary Ng
ARXK4ZA1187B99753A,Malina
