album.id,song.id
620533,SOSLODI12AB0179DD7
757773,SOMXMTB12A8C145406
249631,SOSPUHC12A58A7C54E
249122,SOJMOHG12A8C141AA7
372030,SOCROGM12A8C140561
301426,SOFUZPW12A8C13DEEB
486847,SOUJYWU12AB017EF43
251546,SOQFJSD12A8C13FEEA
226559,SOOVLAA12A6D4FB16B
580964,SOODGCM12A8C136BEB
681947,SONRSJX12AB018CBB4
65428,SOAAZHH12A58A7B384
63876,SONHRBI12A6D4F9B05
351707,SOJKTJG12AB0182516
208681,SOYUYJC12A8C13799E
373701,SOIDGDW12AB01803DA
597233,SOMRUQD12AC468EF9C
515079,SOQRQYT12AB0185674
246677,SOBJTHI12A8C133758
274824,SOCNBUC12A81C2075A
283002,SOQXNQP12A8C134AD7
756130,SOKQLLS12AB0188EC1
757197,SOIIANJ12AB0184B3E
103872,SOVPFPD12A8C13921A
196623,SONXKIQ12A8C13292A
450,SOBBHAH12A6310FF6B
576697,SOUXAJS12AB0184E3B
758701,SOVGOOO12AB0182D50
647436,SOLNEKT12AB0187086
36714,SOBDENU12CF5465247
486459,SOHVPTO12A8C138ADF
216883,SOBBCFN12A8C13E4D9
254513,SOMBDFC12A58A7A14E
337167,SOOHHOU12AB018157C
314640,SOIBJTK12A8C143D5E
75500,SOTGSMJ12A6D227171
717115,SOLLCFT12A58A7A566
123479,SOFEOZP12A6D4F9DF1
822595,SOWOTCY12AC907329A
10167,SOBGZZO12A6701CD25
312415,SOFGEIT12A8C1406F3
136655,SOSVQAW12A67ADC91A
64144,SOLCSWD12A6D4FA136
395941,SOHLGRQ12A8C13B296
185990,SOFKARX12A8AE485EE
285607,SOZMPSO12A8C132D83
424639,SOSYHBX12A8C1417B8
642958,SOZZWWW12A58A8146A
420274,SONCTTO12AB0183ED1
620887,SOZVZIO12AB017C39B
668808,SOQQPAX12AB0185375
768293,SONARPL12CF5465254
585299,SOJWIXK12AB018D4B6
706025,SOFSDOM12AB01830F1
781923,SOGQWTX12AB017FD78
597425,SOOBQGC12AC468CEAA
599659,SONSSZX12AC4687680
192241,SOEZJIE12A8C1318B7
35166,SOQWFLA12AF72A8A63
174800,SOQLJZN12A8C141701
33949,SOAXFFT12A6D4F7B45
342901,SORKFNI12AB018214B
540532,SOHUTJL12AB017CFDD
501989,SOZFKKI12AB018602A
46697,SOAAVJY12A58A8076E
789508,SOZQSIB12AC46881EC
715000,SOTNAWQ12AB01870F4
697633,SOFQGMJ12AC468CBA7
783439,SOLEFXD12AC3DFA062
148614,SOAMJUS12A8C13446A
613236,SOQQXBH12A8C145D71
494178,SOMNSOY12AB0181ACB
455163,SOJSITS12AB01850A4
793434,SOAHRPF12AC468D610
139457,SOGFGGL12A8AE47040
148804,SOKLINL12A8C13447C
143384,SOXRWWL12A8C1345F8
220624,SOTDSFJ12A8C141206
270673,SOTKJVT12A6D4FAB59
238129,SOVKSAD12A8C142C13
472541,SOAHPOW12A8C142E38
678270,SOMMZQP12AB0186FFE
781019,SOQGGUN12AC4689CF7
244426,SORZLQQ12A8C137BB6
389026,SOQRRHL12AB017A67C
456693,SOHKKXU12A67ADA08F
703451,SOENOQK12AB01864B9
326227,SOLVAZN12AB017DBAD
7315,SONUOBX12A8C141070
618130,SOMWSER12AAF3B3B53
420820,SOCIFIF12A8C1378E5
28610,SOWISQE12A6D4F7DBB
106394,SOIKPOX12A58A7BA0B
337157,SONTYQS12AB017F461
568312,SOVZOZW12AB018881A
565748,SOYMQQN12A58A7D293
94942,SOKRTAB12A8C1371C9
521693,SOHJXBB12A8C1437B7
186308,SOZEYFC12A58A77E0B
47597,SOVMSTD12A6D4F9840
511272,SOGKLCE12AB0186FDC
383845,SOHBUBB12A3F1ED339
609591,SOWPSOV12A8C13FFE5
208179,SOPAESK12A58A7BA11
482735,SOIZQWP12AAF3B51CA
644018,SOPQFFJ12AB0183400
234582,SOQNRHE12A8AE4849A
33541,SOIAZJL12A6D4F854E
465192,SOQYSAU12AB018263A
498055,SOSRIVF12AB017DF0E
555515,SOOQCOC12A8C132A5A
267742,SOVOTBC12A6D4F696A
443078,SOIDSPL12AB0182DF0
40836,SOZKFHV12A6D4F996F
685601,SOAMBCI12AC4685087
15862,SOPVMQT12A679C8040
397182,SOCPFDY12AB018300D
402900,SOACUYZ12CF54662F1
385023,SOCQEHT12AB017F37F
602505,SOGATPI12AC960DCAC
483356,SOEJBBP12AB017F03E
501052,SOXXJWR12AB017F577
56685,SOWXSQT12A6D4FC02E
627198,SOWNOXA12AB0184353
52674,SONSKRD12A6D4F9439
301400,SOYMUKA12A8C13C923
210431,SOYOOPY12A58A7C4F8
249054,SOJVFTP12A58A7A4D4
26846,SOHMLNS12A58A7DA68
425773,SOQUOUX12A8C14439E
332020,SOYCTRU12A6701DA91
570243,SODCJNH12AB018A3A9
15430,SOLWNAR12A67020BF5
158054,SOBCCVG12A8C13804C
270614,SODRZXF12A6D4F89FE
350819,SOGOZYQ12AB0182359
50687,SOERJUK12AF72A49F7
351119,SOWZPSA12AB0187979
639908,SOFTYIA12AB0183B67
383168,SOZWZEH12AAF3B2578
778910,SOAQBLS12AC46878BF
179584,SOOMLMG12A8151BD28
456907,SOHSBLC12AB0183BC9
237206,SOJVAAE12A8BED74B1
329970,SOTPQFM12AB017AC9E
740700,SOJOLZE12AC3DFA463
156542,SOPRPES12A8C1372A6
550727,SOHVQGL12AB01810AD
465675,SONNDTL12AB0187AC9
809843,SOKDGJC12AB018BFB9
533632,SOWHPTY12AB0181D50
246546,SOELVGK12A8C1337AF
479039,SOGGBMU12A8C145B5D
33492,SOQMDPN12AF72A25EE
695158,SOPILFZ12AC468D188
62751,SOMOKFH12A6D4F9EE6
138039,SOABTKM12A8AE4721E
57880,SOZDDPQ12AF72A8BA8
204837,SOLCJWW12A8C137C98
637368,SOUGUXL12AB0184B76
373463,SOJIRAY12A8C141F8B
77566,SORDYIS12A6D4F64EC
185842,SOMAFQT12A8AE47E8D
305855,SOKLGLN12A8C13D204
569832,SOFIYUN12AB0184842
596660,SOMMPRY12A8C131C5C
597476,SOIHVVZ12A8C138E9D
473571,SOOOCMS12A8C1413F3
196996,SOMGMSS12A8C13492A
620938,SOSNDGZ12AB017D82F
75698,SOPTAMD12A58A7CFF3
232242,SOWLJJU12A81C2224B
25843,SOWYFAX12A6D4F7A3D
677871,SOOIZES12AB018A80F
24521,SOAHNZK12A6D4F79A9
272660,SOMLDJP12A6D4FD967
610066,SONZYRS12A8C141A13
121334,SODXUGT12A58A78B78
287752,SOXSCPE12CF5F88012
529989,SOOBOIA12AAF3B268E
44537,SOFPYLJ12A6D4F843F
735641,SOMXLQP12AB018284C
532378,SOXDMAC12AB017E7FF
279675,SOHGWLG12A8AE484B4
813152,SOREPOR12AB01859E4
300641,SOKBQMV12A8C13A7E6
611809,SOFFCBZ12A8C144291
351207,SONSEWJ12AB0182FBB
773700,SOONUVQ12AB018889B
373411,SORNAKH12AF72A1FDE
281170,SOZAUAC12A8AE491A3
148686,SOUBVIH12A8C137C89
460871,SOTZGNC12AB0184FE8
281958,SOUVEIY12A8C12FCF3
288459,SOXRTIF12A8C134238
236210,SOEDFNB12A8AE48D1A
203257,SOZAMZG12A8C137339
389352,SOIEMSI12AB01802B4
291679,SOAMBKN12A8C137A71
509685,SOZIQWL12AB01814C9
387577,SOOYIJN12AB017C168
181162,SOZQSGL12AF72A9145
503347,SOVVDCO12AB0187AF7
382807,SOMBCOW12AAF3B229F
682479,SOXGDVW12AB01864E7
124304,SORWTIF12A6D4FAA41
767122,SOGSOUE12A58A76443
290671,SOBTEHX12A6D4FBF18
490659,SOEYIHF12AB017B5F4
337773,SOKRHNY12AB01837DB
116616,SODJYEC12A8C13D757
239673,SOKSZVC12A8C142004
275907,SOGSMXL12A81C23D88
263217,SOFYJDL12A58A7DD52
659425,SOJCTES12AB01867CC
799312,SOVNTGC12AB01818F3
632778,SOOLZKK12A58A80000
636897,SOQKBQI12AB0182711
287148,SOUZAFY12A8C136709
818106,SOHOPYC12AB0188EFC
28940,SOSNAWZ12A6D4F74DF
815249,SOHPAVE12A8AE47190
25323,SOBOJXY12A6D4F79A0
401293,SOGHPNO12A582A2482
289516,SOEKXKK12A8C1367A0
573664,SOSFURN12A58A7AC5F
188863,SOSQIHH12A8C13370B
129837,SORKWDV12A8C13B43B
272121,SORXMMR12A6D4FBCF7
300725,SOZNTZO12A8C13AA7E
330843,SOAODBX12AB01829C5
372702,SOHKLCA12A8C1414AB
682722,SONWNRW12AB018290A
703915,SOIFGXP12AB0182AE8
223456,SOESBTV12A8C1407EB
93215,SODOBCV12A8C135BB3
688452,SOCOSSE12AB01828C7
160998,SOPGCJJ12A58A796B7
559962,SOGXENE12AB01854EB
529426,SODENZR12AAF3B13B9
531997,SOBHQIJ12A6D4FC7D3
734726,SOKMPKV12A67AE241B
409164,SOMVPGP12AB01881FF
18150,SOEKSGJ12A67AE227E
353224,SOVPBXO12AB0188671
535319,SOBEDLB12AB017E86C
141928,SOPXSOJ12A81C209E2
342901,SOHGNJI12AB018217A
623439,SOCIKUA12AB0180275
29176,SOQYNGM12A6D4F89D8
99019,SODVYMC12A8C139669
632863,SONLHOH12A8C1359D9
275330,SOICWAN12A81C21789
795012,SOTTPDC12AB018B6D1
602191,SOVJQYF12AB0185B36
282983,SOEMZVF12A8C13148C
131960,SOUXPIR12A81C21E21
54436,SOELGKJ12A58A7CD11
650557,SOQFANJ12AB0182758
309240,SOTKIHB12A8C13F653
776030,SOLYALY12AC3DF5182
277481,SOMKDSL12A8A9D5A19
419331,SOKKHMB12AB0182B39
413550,SOCXMVT12A67ADD8BA
26342,SOTZFYX12A6D4F71DE
532311,SOCHIPS12AB017E780
122920,SOCDVLZ12A8C13ECD2
648860,SOQIBIH12AB0186282
150143,SOJFOMN12A8C135B75
332618,SOUPQHK12AB017CC62
386281,SORMKJM12AB017A911
196469,SOISSJU12A8C135C04
135226,SOFSPBH12A8AE47733
760098,SOFLGMJ12AB01885F6
223784,SOHYLEY12A8C13F20D
520249,SOUPVPL12AB0189B9F
136563,SOGMLLJ12A8AE46BA4
20081,SOTCGFW12A6D4F3B84
805762,SOGTNRF12AB0186035
338414,SOJNSEO12AB01818F8
220083,SOJINJO12A8C13C8C9
159678,SOOAOFY12A8C13BDEB
598165,SODHXXN12AC46899D2
601830,SOSYUIY12AB0189FC2
299639,SOBJREC12A8C139A10
22126,SOQFZBX12A6D4F5B4D
563754,SOOJCEQ12AB0189C25
664962,SOJIGMK12AB018B088
513477,SOZEKTZ12AB0185274
367883,SOBLYNT12A8C137046
262849,SOKNSOQ12A8C134AAE
703840,SOUAAMR12AB018C0B1
484499,SODCBCN12AB01818EA
248450,SOYBJJE12A8C13CC79
514551,SOAGBQA12AB0180400
768978,SOQKFHB12AB0186B13
154001,SOSMUXL12A8C136808
37893,SOMZNFA12A6D4F8A2A
279702,SOYPBEP12A8AE4853A
185812,SOIGFAH12A8AE4697D
59397,SOGLXHC12A58A7C184
150802,SOSYIBO12A8C137BEE
688863,SOKRMOC12AC46885E3
282026,SOHWUWA12A8C1325AE
154488,SOTTBUT12A8C13856B
628265,SOUQYYT12A8C13BA09
645240,SOVTSXV12AB0181298
285737,SOBMWXO12A8C132120
785985,SORRNTH12AC960A43B
25051,SOMEAJX12A6D4F6230
327658,SOZAPRE12AB0182FFA
619860,SOSHVZY12AB017D82E
513035,SORTOLS12AB01816C5
465560,SODRUZE12AF729E2E6
33089,SOJVMXC12A6D4F6E85
43110,SOJMXSD12A6D4F81F8
616720,SOKZCRU12AAF3B302E
527793,SOYHLOO12A8C144EC4
27450,SOWGWCP12A6D4F860D
542799,SOOPLET12AB01825DE
466544,SOWPPYS12AB01827A5
86249,SOPYJPU12A58A7B4A3
815232,SOVYDFP12AB018CAD3
735352,SONTFNG12A8C13FF69
264962,SOEOMZJ12A8C139998
34505,SORWLOJ12A6D4F871E
14592,SOJMWGR12A6701D0FD
90515,SOXYARV12A8C1368C8
125738,SOYWFWL12A6D4FE07D
690991,SOUMERL12AC9070EF9
694008,SOMPAHG12AC3DF81F8
393782,SOHHAXO12AB0184DE3
777840,SOARJWK12AC46862BB
573496,SOTMSNC12AB018D09A
763905,SOLQLCA12AB0188BBD
359713,SOACLVX12AB0185ADF
136291,SOIBVYA12A8AE46F75
468835,SOSJEIO12A58A7A674
149290,SOMKHES12A8C137EFC
192602,SOGXMVM12A8C130C02
64434,SOVXFQE12A6D4FA20C
41405,SOJHUQN12A6D4F8EDE
308216,SODVZLU12A8C13FE90
26348,SOGHNKT12A6D4F720E
220705,SOVTOZI12A8C13710B
342543,SOLPNWF12AB0184F19
748788,SOHDTLT12AB0183F06
280176,SOUIJVE12A8AE4961E
600392,SOQTGOL12A58A768C3
557347,SOCDLVW12AB018371F
74751,SOMAHZI12A58A7F904
590999,SOGWSIE12AB018A5CA
283778,SOBRSXK12A8C135932
439771,SOFVMAW12AB017D330
440044,SOVQKHW12AB01804CD
602029,SOGOGLP12AC960A177
19905,SORRNXT12A6D4F7451
88201,SOOEEYT12A5891DC08
575866,SOMQMEJ12AB018690C
224690,SOCWMDC12A8C140446
387038,SOHGTRD12AB0180DF2
238650,SOPLMNH12A8C141B93
242052,SOSUOOH12A8C133E91
393765,SOHOCSV12AB0183342
244189,SOJTAQZ12A8C1399A8
162827,SOIPZYI12A8C139CD9
40525,SOYOZZK12A6D4F8CF9
185940,SOQFSIQ12A8AE4645D
65398,SODWMWO12A6D4FB2C4
129890,SOHVFEH12A8159E996
501691,SOFMFBW12AB0183457
582985,SOLRBCF12AB018A963
349478,SOGLEWL12AB01842CB
509391,SOGCPXG12AB0184F73
158826,SOOJKHS12A58A809A4
420553,SOIURDO12A8C1392EB
235400,SOFQFTY12A8C1369E9
222971,SOZFRGA12A58A7B247
268144,SOBVLUP12A8C140311
662632,SOKOTBW12AB018CE2D
351128,SOIDQLF12CF5664F7F
250759,SOAFGEU12A8C13FAD7
15450,SOWCLTO12A67021CEC
296902,SOHKQXL12A8C1379B9
200284,SODNJYF12A8C135581
190640,SOBQAPA12A8C13261C
346210,SOQLRXT12AB018025C
337149,SOCYJTH12AB0184649
639437,SOCYRJH12AB0181091
694201,SOYIWNY12AC3DF96FC
238605,SOAMUDI12A6D4FCD11
666530,SOLKUOW12AB0184BCA
416873,SOUNCKW12AB0188044
229474,SOTPVJM12A6D4FC3C4
55763,SOMHOLR12A6D4FBE6A
710300,SOLQRVO12AB01860FB
406395,SOUDYXE12AB0183777
239877,SOWCPMQ12A58A78C43
255683,SOFECOD12A8C1408F5
37128,SOXBIQX12A6D4F8D50
734782,SOFEPGY12A67ADAE9D
565836,SOYMPCI12A8C13FE66
718941,SOTZIVE12AB0187D1C
340651,SOYCFVX12A8AE45C63
28422,SOFFLXW12A58A7E3B4
109816,SOFHCZN12A8C13D39F
307272,SOQCHOP12A8C13DA4D
773743,SOAOQZZ12AB018E59A
725671,SOMCSDR12A8C135024
36960,SOPBDED12A6D4F93E6
580131,SODSYTS12A58A7AA07
347747,SOVEPIA12AF729BDEC
727669,SOUXWHI12AB018DBF6
69099,SOCQYRC12A67ADB469
79225,SOOMGFL12A6D4F595B
1356,SOAKODQ12A58A7B461
701983,SOOOINL12A8C14434E
188828,SOJWPQV12A8C133701
518086,SOYKHAC12AB017DE72
467379,SOOKCBG12A58A7FA89
706104,SONZQZC12AB01859DD
211112,SOZDAFC12A8C139F6D
250765,SOGQCVX12A8C13EB6D
2027,SOCOMUU12A6D4F8518
541924,SOJPCYV12AB017C9D3
374100,SOEFFEN12A8C1414E0
575531,SONVLLU12AB018639D
666410,SORCHVK12AB018B3C1
521148,SOERCEY12A8C1413E5
627059,SOPHTXA12AB0180047
236789,SOXZRHY12A8AE492FF
738663,SOQRTJE12AC95F02CB
175508,SONTHOF12A6D4FB9B3
580676,SOEYPFL12AB0184FA0
274665,SOQYXUX12A8151CA28
234664,SOOXHYJ12A8AE46EDA
15316,SOACEDS12A6701EAAA
613395,SOLOIMR12A58A76C69
497885,SOGZAAR12AB01849A4
265380,SOIVTZO12A8C13AF27
45984,SOGODAQ12A58A7AAA7
210714,SORJHBA12A8C13D1D0
622103,SOXCQLQ12AB017DC0B
516208,SOQJJLD12AB01822CC
246582,SOMSJPX12A8C136436
322865,SOLSMJI12AAF3B4E4E
294759,SOWEIWR12A8C138056
197926,SOCBYFW12A58A7D106
173464,SOTTOYX12A8C14177C
540204,SOWJRTX12AB0183C28
739757,SOQATFK12AB017D325
61769,SOCHFDP12A6D4FAED8
615226,SODEQFD12A58A7EB95
501704,SOITMUQ12AB017DED6
14391,SOBPBKU12A6701E5CF
291956,SOJTBBU12A8C137839
97822,SOWEEGD12A8C136D4D
731984,SORUZIY12AC4686C65
13841,SOITBNC12AF72A0B2A
62722,SODHWXG12A6D4F9F87
601535,SODRUMU12AC96182E9
473673,SOUJLXS12A3F1ECF59
46067,SOJYARC12A6D4F9961
211545,SOBXXJA12A8C13C752
65618,SORNVVT12AF72A0C39
148146,SOXHJJT12A8C13477E
77126,SOMPWOJ12A6D4F665F
393765,SOSTBLN12AB018333E
284078,SOKYKFF12A8C131FEB
376281,SOOHXVM12A8C143BA5
421962,SOMRAFQ12AB0186104
214393,SOTGMEB12A8C13B4CC
659978,SOOJMEN12AB017B79F
758551,SODMAWK12AB0188985
38375,SOYXBFQ12A6D4F8F63
292250,SOPWWMT12A8C13811D
283197,SOMHVED12CF5F87D8E
164795,SOGXSOW12A8C13BE05
27044,SOGCVPM12A6D4F7A84
308427,SOSAEVQ12A8C13EC8F
534412,SOQVDHJ12AB017E528
574494,SONCHNB12AB01849A2
508143,SOJLKSL12AB0183D93
29255,SOLKQVW12A6D4F69AB
563945,SOYBNXR12A8C143CD3
431708,SOLLOUW12AAA8C76C7
463548,SOJNBYN12AB0184232
360755,SOUJNNT12AB018425D
220091,SOOXFEI12A8C13FE28
636902,SOARFDK12AB01826E6
443784,SOCGOZK12A8151BD5D
394191,SOHFRAI12AB0183D3D
141840,SOMYMHM12A8C134ECB
475476,SOBPMZI12A8C140B04
653939,SOJHJKZ12AB0182AA2
213363,SOWLAQT12A8C13D037
420625,SOBMYCO12AB0182D41
568752,SOEAXHF12AB0184E97
205255,SOHFJZV12AF72A1E10
31910,SOUEFNG12A6D4F8640
106927,SOYRKAG12A8C13D7A0
111440,SOSEOFA12A8C13E2BD
716669,SOYBATV12A8C13FF5B
815983,SOSGBSO12AB01876A1
340738,SOQRDOM12AB01809A9
440698,SOFKGNK12AB018079D
406997,SOOIHFU12AB017E465
207626,SOBEDDS12A8C139DB3
804376,SORWLZC12AB018D798
603826,SOXLQOI12AC3DF996D
670727,SODCJKB12AB018C5A8
710962,SOTGZZI12AB0186376
460269,SOJXHAS12AB017F81E
594784,SOQEYPY12AC3DF9E55
23951,SOHIWJN12A6D4F41A3
283077,SOVZCEG12A8C131770
597098,SOFWGSO12AC4689945
310433,SORRYWR12A8C140E3C
339777,SOEVOVU12AB017C56B
239965,SOSXZDI12A6D4FD20F
705010,SOJJATE12A8AE46A59
11486,SOSHUVD12A6701F8F9
179192,SOSJQVT12A81C21546
648863,SOKNTEW12AB01821EE
651359,SOYDXZM12AB0186736
813097,SOXQELE12AB01865A3
774026,SOQIVDD12AB018A979
53595,SOCOLEP12A6D4F8825
27428,SOCEOAD12A5891FA33
721652,SOEYCQK12AB018A271
475877,SOVVYPN12A8C1435D7
80230,SODRHUY12A6D4F79D6
257240,SOZFFKS12A8C13886B
624626,SOQFITU12AB01832C8
7069,SOJJHGQ12A67020F5D
763964,SOLZOBD12AB0185720
63694,SOUHRVJ12A6D4FADD7
688737,SOPJSAG12AC468ADAF
603826,SONPSZT12AC3DF9942
515294,SOGLHVX12AB018610A
81232,SOORFHT12A6D4F7C2D
553081,SOJTMTU12A81C208E7
757828,SOKPXQU12AB0187ED6
11857,SOZBFOF12A58839323
10172,SOMOUQV12A6701CD7B
15756,SOEDYBF12AF72A3AFF
309474,SOVVDVO12A8C14215D
30491,SOWCRYD12A6D4F6B70
759941,SOBUQFN12AB018DDCA
816178,SOOQJNQ12AB01879EB
335830,SOJUAMH12AB0184EE1
573742,SOFTBKK12AB018816C
516244,SOOUFTE12AB0183D19
372029,SOTRBLK12A8C14334E
511275,SOPQZOX12AB01849EA
581883,SOIIEVK12AB018A1B9
760500,SOJWFHX12AB0188571
580521,SOCSJFL12AB018E42A
714552,SOBHTKX12AB01881B6
558396,SOKUHDB12AB018135A
782283,SOZFLNZ12AC46875B7
475979,SOQESCO12A8C14431E
204367,SOORODQ12A8C13C342
748222,SODRDRJ12A8C14289E
216824,SOLFKYA12A8C13B082
194915,SOMIDHA12A8C132C67
228390,SOOJJQO12A6D4FB913
750574,SOSDNTQ12AB018A319
697378,SOIXTNA12AC46882E8
532594,SOBAQDD12AB017B1F5
708945,SOBBKSL12AB01852FE
63476,SOCUPHK12A6D4FC491
16298,SOXXMWC12A67AD7296
345834,SOPAKPP12AB017DC35
144663,SOQFWBE12A8C1316AF
611163,SOZMELK12A8C143532
342537,SOQMCZO12A58A7ADAD
743807,SOOQDSE12AC468B61B
262373,SOUXTFR12A8C138871
41093,SOCCMWP12A58A7919C
266590,SOMPLTA12A58A7D02A
141992,SOYUULR12AF72AB86D
160581,SOZVRFB12A8C13A837
199849,SOJSKZX12A58A7DE0E
89640,SOVEXXE12A8C134E83
257668,SOOGEFW12A8C13538F
254189,SOLDQVB12A58A7CA82
131598,SOFRITM12A81C20954
714353,SOYZHDL12AB01864AF
278919,SODAWDZ12A8AE47AD2
707505,SOMFTDQ12A58A7F989
195420,SOXSZBM12A8AE483AD
295070,SORAETJ12A58A7DAA3
46557,SOYKAIZ12A6D4F97B2
43673,SOFUIBH12A6D4F9C25
259754,SOURFOI12A58A7D7C3
605772,SOMQNVZ12AC468A9AD
245380,SOOMYIJ12A8C133601
771288,SOMNBNO12A8C1430D2
292223,SORABBL12A58A7C15E
477629,SOKBEGN12A8C142678
683739,SOUOIBI12AC3DFB10A
795337,SOHGXBL12AB0183D01
154511,SOAFNMG12A8C136D00
229853,SOEMTZO12A8151DD78
445166,SOLYPRP12AB017D90F
632827,SOKJDLN12AB01826D9
259688,SOPMIMB12A8C13C87E
278975,SONCWFW12A8AE4702B
443355,SOORKFA12AB01838BF
230403,SOOXMZO12A58A7D62F
42205,SOYFDYC12A6D4F921D
483633,SOECLAD12AAF3B120A
755756,SOGRYWN12AB018C335
673371,SONGUIH12A6D4F9274
372523,SOKTJKI12A8C143254
43848,SOEVMQS12A6D4F9A77
31199,SOHUMGO12A58A7C8F5
786902,SOLWZMY12AB0182AAD
665484,SOXNPFT12AB01859DA
623488,SOIOAIN12A58A7A9A5
373037,SOHNBQM12A8C13FC8E
160699,SOPNTAR12A6D4F7B7D
27667,SOTLZBK12A6D4F7E63
317615,SOVLVKM12AF72A05AC
218508,SOXNVHD12A8C13CD75
461073,SOCQLKZ12AB0183796
665953,SOHLAGO12AB0188518
252719,SOCKVDU12A58A7CB2B
126786,SOVCDEV12A6D4FCD04
576089,SOULDME12AB01887C6
25407,SOFOHYX12A6D4F814D
225372,SOKVOPA12A8C1407BC
490904,SOKMGFN12AB0180B99
299880,SOXWQWO12A8C13BF20
511811,SOFSQER12AB0187CE5
138556,SORVFBF12A8AE488AE
14321,SOODOVP12A6701E939
95078,SOCRJDR12A8C139007
637540,SOXQPRR12AB018091F
681318,SOQLCJK12AB018DB42
94278,SOHMODT12A8C13735C
684333,SOOIXVH12AC3DF9B00
660041,SOAQGHA12AB0186D60
675212,SOEZMVS12AB018D338
9650,SOKPWFH12A6702056E
365498,SOEBDOL12AB0189C81
610247,SORTYWG12A8C1444E7
517215,SORAHIC12AB0185506
98594,SODCRRC12A8C139A9F
562806,SOZLDWX12AB0181A32
216163,SOUTDGY12A8C13F17A
60041,SOLKVTJ12A6D4FC610
256771,SODPYOG12A8C136332
692418,SOASRSU12AC960D99A
198162,SOJBWKS12A8C135255
271107,SODHAHY12A58A8024A
413889,SOSPGMD12AB0180C42
754107,SOIYUEY12AB0184151
149328,SOJPDXW12A8C135D6A
89841,SOQBOUQ12A8C1372F4
495841,SONWOUM12AB018555E
322565,SOFTRVP12AAF3B23A3
585539,SOLTMLK12AB018A1CB
345122,SOYQIME12AB017F31F
228651,SOCDDCO12A6D4FBCF4
463068,SOLQBAW12AB0184198
495559,SOGWDQX12AB0185701
20473,SOJEQCC12A6D4F7B01
286635,SOZVNIV12A8C133A48
802321,SOBACBP12AB0188B9F
305371,SOCFXKC12A8C13E150
692427,SOMNRTW12AB0185CDE
298816,SOXMJIX12A8C13C3FE
531645,SOTHMMZ12A58A7EA1D
665291,SOQMSPF12AB018C5DF
46457,SOTDFAQ12A6D4FB3E1
702074,SOBLAUT12AB01830D0
512792,SOABFQI12A58A7D162
312392,SOALKSA12A8C140F94
344136,SOOCAJK12AB01866EE
311865,SOZAPQT12A8C142821
152528,SOZLEZA12A58A7EE61
457879,SOUZLIE12AB0186874
265249,SOJELTQ12A8C1301E2
781849,SOSKAWG12A8C1359AD
755973,SOENUOD12AB0188E35
274218,SOOVSAM12A81C218AF
798117,SOQTOMY12AB0184AAE
135012,SOIYXSW12A8AE4885B
534612,SOITFJA12AB01824A9
24441,SOVMCUJ12A6D4F778E
237975,SOIFKVI12A8C131696
285187,SOAESFB12A8C13573F
211489,SOJWEFZ12A8C13B69D
430805,SOCKRCU12A8C143B0C
119880,SOCWGLQ12A8C13D14A
283305,SOYEKDD12A6702113B
239919,SOEWUBS12A6D4F8DB0
534764,SORSTPO12AB017FE28
287067,SONBAWZ12A8C135A8B
59803,SOPJHMG12A6D4FA978
93019,SOICCPU12A8C138AC4
681151,SOXUVWM12AB018BE30
662567,SOOIUAA12AB01870D5
208424,SOTXBEP12A8C1377BA
253796,SOMTMGI12A8C138611
283197,SOWHHLO12CF5F8917D
480350,SODSXCY12AAA8C598D
494862,SOEWDGW12A58920580
404965,SOKUCRV12AB017F645
536574,SOSGVRE12AB01832AC
209913,SOHCZTI12A8C139141
745845,SOFAOVT12AC468AC11
29250,SOWKQWU12A6D4F8937
817537,SOBFRQQ12AB018D108
607057,SOBWEEH12A58A7D3EC
613205,SOFOGUH12A8C1449BD
43081,SOBRVUL12A6D4F9903
563663,SOHOSEI12AB018998F
258482,SORUTNO12A8C13D2F5
166696,SOQQDOT12A8C13BB64
656041,SOQJLFV12AB01897C7
81735,SOOXLKF12A6D4F594A
318996,SOZSHWZ12A8C1452B5
155097,SOSNTPX12A8C137371
345513,SORHNZF12AB0182AD4
57363,SOUROWU12A6D4F8EA6
726646,SOMNZVI12AB0186A1B
346208,SOAAAQN12AB01856D3
395797,SOJRGVK12CF5CFC527
619110,SOUIQBJ12AAFF43EE6
291359,SOJSKKY12A8C134B10
255683,SOAMOSF12A8C13DCBC
226927,SOSRWME12A6D4FB7DE
29744,SOLXXRJ12A6D4F7260
747102,SOFODDW12AB0182616
715497,SOHYCFT12AB0189B7F
718902,SOYWKEZ12AB0185F3B
562622,SOOGZTT12AB018A256
540802,SOWIBYR12AB017EB19
630647,SOYFAOH12AB017D723
713033,SODEFJQ12AB0185C52
22723,SOAWJZF12A6D4F7DE1
805242,SOASQPW12AB01888D6
590900,SOMNYPH12AB017F456
167910,SOBUVHE12A8C1408D0
651082,SOCFAPK12AB018A10D
692409,SOEBJPB12AB0188164
138052,SOEPVDO12A8AE48BF4
19893,SOASPIG12A6D4F7422
611966,SOMILKP12A8C1443E9
153026,SOJJVKE12A8C139252
284329,SOAPTVO12A8C133113
19604,SOOETML12A6D4F7704
106274,SOHHASC12A8C139D11
127775,SOKYOBT12A6D4FBBB0
686089,SOCHEWB12AC4685ED1
802321,SOCJPYJ12AB0188BCC
175817,SOWFODK12A6D4FD35E
218869,SOIHEVW12A8C13D051
